ヽ( ̄з ̄;)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ( ̄з ̄;)ノ
ヽゝ   ̄з ̄ν,5,5,6297,記号,一般,*,*,*,*,ヽゝ   ̄з ̄ν
(   ̄з ̄),5,5,5105,記号,一般,*,*,*,*,(   ̄з ̄)
(   ̄з ̄)∩,5,5,6297,記号,一般,*,*,*,*,(   ̄з ̄)∩
(   ̄з ̄)ノ,5,5,6297,記号,一般,*,*,*,*,(   ̄з ̄)ノ
(   ̄з ̄)σ,5,5,6297,記号,一般,*,*,*,*,(   ̄з ̄)σ
(# ̄з ̄),5,5,6314,記号,一般,*,*,*,*,(# ̄з ̄)
(; ̄з ̄),5,5,6314,記号,一般,*,*,*,*,(; ̄з ̄)
(; ̄з ̄)ゝ”,5,5,6297,記号,一般,*,*,*,*,(; ̄з ̄)ゝ”
(|| ̄з ̄),5,5,6261,記号,一般,*,*,*,*,(|| ̄з ̄)
( ̄ε ̄  ),5,5,4946,記号,一般,*,*,*,*,( ̄ε ̄  )
( ̄з ̄  ),5,5,5105,記号,一般,*,*,*,*,( ̄з ̄  )
( ̄з ̄#),5,5,6314,記号,一般,*,*,*,*,( ̄з ̄#)
( ̄з ̄)ゝ”,5,5,6261,記号,一般,*,*,*,*,( ̄з ̄)ゝ”
( ̄з ̄)つ,5,5,6314,記号,一般,*,*,*,*,( ̄з ̄)つ
( ̄з ̄;),5,5,6314,記号,一般,*,*,*,*,( ̄з ̄;)
( ̄з ̄lll),5,5,6297,記号,一般,*,*,*,*,( ̄з ̄lll)
(°з°  ),5,5,6682,記号,一般,*,*,*,*,(°з°  )
(tзt),5,5,7532,記号,一般,*,*,*,*,(tзt)
(σ ̄з ̄)σ,5,5,6261,記号,一般,*,*,*,*,(σ ̄з ̄)σ
| ̄з ̄),5,5,6682,記号,一般,*,*,*,*,| ̄з ̄)
| ̄з ̄)ゝ”,5,5,6261,記号,一般,*,*,*,*,| ̄з ̄)ゝ”
| ̄з ̄)ノ,5,5,6314,記号,一般,*,*,*,*,| ̄з ̄)ノ
c⌒っ ̄з ̄)っφ,5,5,6067,記号,一般,*,*,*,*,c⌒っ ̄з ̄)っφ
σ( ̄з ̄  ),5,5,6297,記号,一般,*,*,*,*,σ( ̄з ̄  )
σσ( ̄з ̄  ),5,5,6067,記号,一般,*,*,*,*,σσ( ̄з ̄  )
ー( ̄з ̄  )ー!!,5,5,5993,記号,一般,*,*,*,*,ー( ̄з ̄  )ー!!
ー( ̄з ̄#)ー!!,5,5,6057,記号,一般,*,*,*,*,ー( ̄з ̄#)ー!!
ー( ̄з ̄;)ー!!,5,5,6057,記号,一般,*,*,*,*,ー( ̄з ̄;)ー!!
ー( ̄з ̄lll)ー!!,5,5,6099,記号,一般,*,*,*,*,ー( ̄з ̄lll)ー!!
ー(tзt)ー!!,5,5,6261,記号,一般,*,*,*,*,ー(tзt)ー!!
ーσ( ̄з ̄  )ー!!,5,5,6099,記号,一般,*,*,*,*,ーσ( ̄з ̄  )ー!!
ーヽ( ̄з ̄  )ノー!!,5,5,5982,記号,一般,*,*,*,*,ーヽ( ̄з ̄  )ノー!!
|・∀・井ノィョゥ,5,5,6261,記号,一般,*,*,*,*,|・∀・井ノィョゥ
c⌒っ井・∀・井 φ,5,5,6297,記号,一般,*,*,*,*,c⌒っ井・∀・井 φ
キターヽ井 ・∀・  井ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ井 ・∀・  井ノー!!!!
σ井 ・∀・;井 ,5,5,6261,記号,一般,*,*,*,*,σ井 ・∀・;井 
井 ・∀・井 ,5,5,6682,記号,一般,*,*,*,*,井 ・∀・井 
|・∀・井ノィョゥ,5,5,6261,記号,一般,*,*,*,*,|・∀・井ノィョゥ
c⌒っ井・∀・井 φ,5,5,6297,記号,一般,*,*,*,*,c⌒っ井・∀・井 φ
キターヽ井 ・∀・  井ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ井 ・∀・  井ノー!!!!
σ井 ・∀・;井 ,5,5,6261,記号,一般,*,*,*,*,σ井 ・∀・;井 
井 ・∀・井 ,5,5,6682,記号,一般,*,*,*,*,井 ・∀・井 
井  ・∀・井σ,5,5,6314,記号,一般,*,*,*,*,井  ・∀・井σ
井 ・∀・;井 ,5,5,6314,記号,一般,*,*,*,*,井 ・∀・;井 
井 ・∀・lll井 ,5,5,6297,記号,一般,*,*,*,*,井 ・∀・lll井 
井 ・∀・井ゝ”,5,5,6314,記号,一般,*,*,*,*,井 ・∀・井ゝ”
ヽゝ・∀・ν,5,5,7130,記号,一般,*,*,*,*,ヽゝ・∀・ν
井 ・ε・  井 ,5,5,6261,記号,一般,*,*,*,*,井 ・ε・  井 
井 t∀t井 ,5,5,6682,記号,一般,*,*,*,*,井 t∀t井 
井#・∀・井 ,5,5,6682,記号,一般,*,*,*,*,井#・∀・井 
井  ・∀・井ノ,5,5,6314,記号,一般,*,*,*,*,井  ・∀・井ノ
ヽ井  ・∀・井ノ,5,5,6261,記号,一般,*,*,*,*,ヽ井  ・∀・井ノ
ヽ井 ・∀・  井ノ,5,5,6297,記号,一般,*,*,*,*,ヽ井 ・∀・  井ノ
ヽ井 ・∀・#井ノ,5,5,6261,記号,一般,*,*,*,*,ヽ井 ・∀・#井ノ
ヽ井 ・∀・;井ノ,5,5,6261,記号,一般,*,*,*,*,ヽ井 ・∀・;井ノ
ヽ井 ・∀・井ノ,5,5,6314,記号,一般,*,*,*,*,ヽ井 ・∀・井ノ
ヽ井#・∀・井ノ,5,5,6314,記号,一般,*,*,*,*,ヽ井#・∀・井ノ
|・∀・井 ,5,5,7130,記号,一般,*,*,*,*,|・∀・井 
|・∀・井ノ,5,5,7130,記号,一般,*,*,*,*,|・∀・井ノ
|・∀・井ゝ”,5,5,6682,記号,一般,*,*,*,*,|・∀・井ゝ”
c⌒っ井・∀・井 っφ,5,5,6067,記号,一般,*,*,*,*,c⌒っ井・∀・井 っφ
σσ井 ・∀・  井 ,5,5,6067,記号,一般,*,*,*,*,σσ井 ・∀・  井 
σ井 ・∀・  井 ,5,5,6297,記号,一般,*,*,*,*,σ井 ・∀・  井 
ーσ井 ・∀・  井ー!!,5,5,5993,記号,一般,*,*,*,*,ーσ井 ・∀・  井ー!!
ーヽ井 ・∀・  井ノー!!,5,5,6099,記号,一般,*,*,*,*,ーヽ井 ・∀・  井ノー!!
ー井 ・∀・  井ー!!,5,5,6057,記号,一般,*,*,*,*,ー井 ・∀・  井ー!!
ー井 ・∀・#井ー!!,5,5,6067,記号,一般,*,*,*,*,ー井 ・∀・#井ー!!
ー井 ・∀・;井ー!!,5,5,6067,記号,一般,*,*,*,*,ー井 ・∀・;井ー!!
ー井 ・∀・lll井ー!!,5,5,5993,記号,一般,*,*,*,*,ー井 ・∀・lll井ー!!
ー井 t∀t井ー!!,5,5,6297,記号,一般,*,*,*,*,ー井 t∀t井ー!!
井  ・∀・井 ,5,5,6314,記号,一般,*,*,*,*,井  ・∀・井 
井  ・∀・井∩,5,5,6314,記号,一般,*,*,*,*,井  ・∀・井∩
井 ・∀・  井 ,5,5,6261,記号,一般,*,*,*,*,井 ・∀・  井 
井 ・∀・#井 ,5,5,6314,記号,一般,*,*,*,*,井 ・∀・#井 
井 ・∀・井 つ,5,5,6314,記号,一般,*,*,*,*,井 ・∀・井 つ
井;・∀・井 ,5,5,6682,記号,一般,*,*,*,*,井;・∀・井 
井;・∀・井 ゝ”,5,5,6261,記号,一般,*,*,*,*,井;・∀・井 ゝ”
ヽ井;・∀・井ノ,5,5,6314,記号,一般,*,*,*,*,ヽ井;・∀・井ノ
井||・∀・井 ,5,5,6314,記号,一般,*,*,*,*,井||・∀・井 
井°∀°井 ,5,5,7130,記号,一般,*,*,*,*,井°∀°井 
井σ・∀・井σ,5,5,6682,記号,一般,*,*,*,*,井σ・∀・井σ
"・・・(,,゚д゚)†",5,5,6067,記号,一般,*,*,*,*,"・・・(,,゚д゚)†"
(  ́ー`)†あーみん。,5,5,5993,記号,一般,*,*,*,*,(  ́ー`)†あーみん。
"・・・(,,゚д゚)†",5,5,6067,記号,一般,*,*,*,*,"・・・(,,゚д゚)†"
(*_ _)人ゴメンナサイ,5,5,5993,記号,一般,*,*,*,*,(*_ _)人ゴメンナサイ
ゴメン(ー人ー;)(;ー人ー)ゴメン,5,5,5122,記号,一般,*,*,*,*,ゴメン(ー人ー;)(;ー人ー)ゴメン
(3 ω 3),5,5,0,記号,一般,*,*,*,*,(3 ω 3)
(3 ω 3)イバショネーヨ,5,5,3393,記号,一般,*,*,*,*,(3 ω 3)イバショネーヨ
|3 ω 3)ノィョゥ,5,5,5744,記号,一般,*,*,*,*,|3 ω 3)ノィョゥ
c⌒っ3 ω 3)φ,5,5,6297,記号,一般,*,*,*,*,c⌒っ3 ω 3)φ
キターヽ(3 ω 3  )ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ(3 ω 3  )ノー!!!!
σ(3 ω 3;),5,5,2867,記号,一般,*,*,*,*,σ(3 ω 3;)
(3 ω 3),5,5,0,記号,一般,*,*,*,*,(3 ω 3)
(3 ω 3)イバショネーヨ,5,5,3393,記号,一般,*,*,*,*,(3 ω 3)イバショネーヨ
|3 ω 3)ノィョゥ,5,5,5744,記号,一般,*,*,*,*,|3 ω 3)ノィョゥ
c⌒っ3 ω 3)φ,5,5,6297,記号,一般,*,*,*,*,c⌒っ3 ω 3)φ
キターヽ(3 ω 3  )ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ(3 ω 3  )ノー!!!!
σ(3 ω 3;),5,5,2867,記号,一般,*,*,*,*,σ(3 ω 3;)
ヽ(  3 ω 3)ノ,5,5,4664,記号,一般,*,*,*,*,ヽ(  3 ω 3)ノ
ヽ(#3 ω 3)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(#3 ω 3)ノ
ヽ(;3 ω 3)ノ,5,5,5764,記号,一般,*,*,*,*,ヽ(;3 ω 3)ノ
ヽ(3 ω 3  )ノ,5,5,4664,記号,一般,*,*,*,*,ヽ(3 ω 3  )ノ
ヽ(3 ω 3#)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(3 ω 3#)ノ
ヽ(3 ω 3)ノ,5,5,4664,記号,一般,*,*,*,*,ヽ(3 ω 3)ノ
ヽ(3 ω 3;)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(3 ω 3;)ノ
ヽゝ3 ω 3ν,5,5,5725,記号,一般,*,*,*,*,ヽゝ3 ω 3ν
(  3 ω 3),5,5,0,記号,一般,*,*,*,*,(  3 ω 3)
(  3 ω 3)∩,5,5,6297,記号,一般,*,*,*,*,(  3 ω 3)∩
(  3 ω 3)ノ,5,5,30,記号,一般,*,*,*,*,(  3 ω 3)ノ
(  3 ω 3)σ,5,5,0,記号,一般,*,*,*,*,(  3 ω 3)σ
(#3 ω 3),5,5,6281,記号,一般,*,*,*,*,(#3 ω 3)
(;3 ω 3),5,5,0,記号,一般,*,*,*,*,(;3 ω 3)
(;3 ω 3)ゝ”,5,5,2162,記号,一般,*,*,*,*,(;3 ω 3)ゝ”
(||3 ω 3),5,5,0,記号,一般,*,*,*,*,(||3 ω 3)
(3 ε 3  ),5,5,1871,記号,一般,*,*,*,*,(3 ε 3  )
(3 ω 3  ),5,5,0,記号,一般,*,*,*,*,(3 ω 3  )
(3 ω 3#),5,5,6314,記号,一般,*,*,*,*,(3 ω 3#)
(3 ω 3)ゝ”,5,5,1063,記号,一般,*,*,*,*,(3 ω 3)ゝ”
(3 ω 3)つ,5,5,2361,記号,一般,*,*,*,*,(3 ω 3)つ
(3 ω 3;),5,5,0,記号,一般,*,*,*,*,(3 ω 3;)
(3 ω 3lll),5,5,3073,記号,一般,*,*,*,*,(3 ω 3lll)
(t ω t),5,5,6682,記号,一般,*,*,*,*,(t ω t)
(σ3 ω 3)σ,5,5,0,記号,一般,*,*,*,*,(σ3 ω 3)σ
|3 ω 3),5,5,0,記号,一般,*,*,*,*,|3 ω 3)
|3 ω 3)ゝ”,5,5,3413,記号,一般,*,*,*,*,|3 ω 3)ゝ”
|3 ω 3)ノ,5,5,2381,記号,一般,*,*,*,*,|3 ω 3)ノ
c⌒っ3 ω 3)っφ,5,5,6067,記号,一般,*,*,*,*,c⌒っ3 ω 3)っφ
σ(3 ω 3  ),5,5,0,記号,一般,*,*,*,*,σ(3 ω 3  )
σσ(3 ω 3  ),5,5,0,記号,一般,*,*,*,*,σσ(3 ω 3  )
ー(3 ω 3  )ー!!,5,5,0,記号,一般,*,*,*,*,ー(3 ω 3  )ー!!
ー(3 ω 3#)ー!!,5,5,6057,記号,一般,*,*,*,*,ー(3 ω 3#)ー!!
ー(3 ω 3;)ー!!,5,5,3695,記号,一般,*,*,*,*,ー(3 ω 3;)ー!!
ー(3 ω 3lll)ー!!,5,5,6099,記号,一般,*,*,*,*,ー(3 ω 3lll)ー!!
ー(t ω t)ー!!,5,5,6067,記号,一般,*,*,*,*,ー(t ω t)ー!!
ーσ(3 ω 3  )ー!!,5,5,500,記号,一般,*,*,*,*,ーσ(3 ω 3  )ー!!
ーヽ(3 ω 3  )ノー!!,5,5,4120,記号,一般,*,*,*,*,ーヽ(3 ω 3  )ノー!!
"(  ́,_ゝ`)イ ヒ",5,5,6057,記号,一般,*,*,*,*,"(  ́,_ゝ`)イ ヒ"
(; ́ρ`)イマオキタヨ,5,5,5993,記号,一般,*,*,*,*,(; ́ρ`)イマオキタヨ
(‘ε ’),5,5,0,記号,一般,*,*,*,*,(‘ε ’)
(・)‘ε’),5,5,102,記号,一般,*,*,*,*,(・)‘ε’)
|‘ε ’)ノィョゥ,5,5,6297,記号,一般,*,*,*,*,|‘ε ’)ノィョゥ
|・)‘ε’)ノィョゥ,5,5,6067,記号,一般,*,*,*,*,|・)‘ε’)ノィョゥ
c⌒っ(・)‘ε’)φ,5,5,6067,記号,一般,*,*,*,*,c⌒っ(・)‘ε’)φ
c⌒っ‘ε ’)φ,5,5,6261,記号,一般,*,*,*,*,c⌒っ‘ε ’)φ
キターヽ(‘ε ’  )ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ(‘ε ’  )ノー!!!!
キターヽ(‘ε’(・)ノー!!!!,5,5,5984,記号,一般,*,*,*,*,キターヽ(‘ε’(・)ノー!!!!
σ(‘ε ’;),5,5,4766,記号,一般,*,*,*,*,σ(‘ε ’;)
σ(‘ε’;(・),5,5,6106,記号,一般,*,*,*,*,σ(‘ε’;(・)
(‘ε ’),5,5,0,記号,一般,*,*,*,*,(‘ε ’)
(・)‘ε’),5,5,102,記号,一般,*,*,*,*,(・)‘ε’)
|‘ε ’)ノィョゥ,5,5,6297,記号,一般,*,*,*,*,|‘ε ’)ノィョゥ
|・)‘ε’)ノィョゥ,5,5,6067,記号,一般,*,*,*,*,|・)‘ε’)ノィョゥ
c⌒っ(・)‘ε’)φ,5,5,6067,記号,一般,*,*,*,*,c⌒っ(・)‘ε’)φ
c⌒っ‘ε ’)φ,5,5,6261,記号,一般,*,*,*,*,c⌒っ‘ε ’)φ
キターヽ(‘ε ’  )ノー!!!!,5,5,5122,記号,一般,*,*,*,*,キターヽ(‘ε ’  )ノー!!!!
キターヽ(‘ε’(・)ノー!!!!,5,5,5984,記号,一般,*,*,*,*,キターヽ(‘ε’(・)ノー!!!!
σ(‘ε ’;),5,5,4766,記号,一般,*,*,*,*,σ(‘ε ’;)
σ(‘ε’;(・),5,5,6106,記号,一般,*,*,*,*,σ(‘ε’;(・)
ヽ(  ‘ε ’)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(  ‘ε ’)ノ
ヽ(#‘ε ’)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(#‘ε ’)ノ
ヽ(;‘ε ’)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(;‘ε ’)ノ
ヽ(‘ε ’  )ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(‘ε ’  )ノ
ヽ(‘ε ’#)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(‘ε ’#)ノ
ヽ(‘ε ’)ノ,5,5,6314,記号,一般,*,*,*,*,ヽ(‘ε ’)ノ
ヽ(‘ε ’;)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(‘ε ’;)ノ
ヽ(‘ε’#(・)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(‘ε’#(・)ノ
ヽ(‘ε’(・)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(‘ε’(・)ノ
ヽ(‘ε’;(・)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(‘ε’;(・)ノ
ヽ(・)#‘ε’)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(・)#‘ε’)ノ
ヽ(・);‘ε’)ノ,5,5,6297,記号,一般,*,*,*,*,ヽ(・);‘ε’)ノ
ヽ(・)‘ε’)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(・)‘ε’)ノ
ヽゝ‘ε ’ν,5,5,6682,記号,一般,*,*,*,*,ヽゝ‘ε ’ν
(  ‘ε ’),5,5,0,記号,一般,*,*,*,*,(  ‘ε ’)
(  ‘ε ’)∩,5,5,6261,記号,一般,*,*,*,*,(  ‘ε ’)∩
(  ‘ε ’)ノ,5,5,2992,記号,一般,*,*,*,*,(  ‘ε ’)ノ
(  ‘ε ’)σ,5,5,785,記号,一般,*,*,*,*,(  ‘ε ’)σ
(#‘ε ’),5,5,6682,記号,一般,*,*,*,*,(#‘ε ’)
(;‘ε ’),5,5,305,記号,一般,*,*,*,*,(;‘ε ’)
(;‘ε ’)ゝ”,5,5,6140,記号,一般,*,*,*,*,(;‘ε ’)ゝ”
(||‘ε ’),5,5,2768,記号,一般,*,*,*,*,(||‘ε ’)
(‘ε ’  ),5,5,0,記号,一般,*,*,*,*,(‘ε ’  )
(‘ε ’#),5,5,6682,記号,一般,*,*,*,*,(‘ε ’#)
(‘ε ’)ゝ”,5,5,4024,記号,一般,*,*,*,*,(‘ε ’)ゝ”
(‘ε ’)つ,5,5,5322,記号,一般,*,*,*,*,(‘ε ’)つ
(‘ε ’;),5,5,1590,記号,一般,*,*,*,*,(‘ε ’;)
(‘ε ’lll),5,5,6146,記号,一般,*,*,*,*,(‘ε ’lll)
(‘ε’#(・),5,5,6314,記号,一般,*,*,*,*,(‘ε’#(・)
(‘ε’(・),5,5,415,記号,一般,*,*,*,*,(‘ε’(・)
(‘ε’;(・),5,5,2929,記号,一般,*,*,*,*,(‘ε’;(・)
(‘ε’lll(・),5,5,6297,記号,一般,*,*,*,*,(‘ε’lll(・)
(°ε°(・),5,5,6682,記号,一般,*,*,*,*,(°ε°(・)
(°ε°),5,5,7532,記号,一般,*,*,*,*,(°ε°)
(・)#‘ε’),5,5,6314,記号,一般,*,*,*,*,(・)#‘ε’)
(・);‘ε’),5,5,2615,記号,一般,*,*,*,*,(・);‘ε’)
(・);‘ε’)ゝ”,5,5,6297,記号,一般,*,*,*,*,(・);‘ε’)ゝ”
(・)||‘ε’),5,5,5079,記号,一般,*,*,*,*,(・)||‘ε’)
(・)‘ε’),5,5,102,記号,一般,*,*,*,*,(・)‘ε’)
(・)‘ε’)ゝ”,5,5,5937,記号,一般,*,*,*,*,(・)‘ε’)ゝ”
(・)‘ε’)∩,5,5,6314,記号,一般,*,*,*,*,(・)‘ε’)∩
(・)‘ε’)つ,5,5,6314,記号,一般,*,*,*,*,(・)‘ε’)つ
(・)‘ε’)ノ,5,5,4904,記号,一般,*,*,*,*,(・)‘ε’)ノ
(・)‘ε’)σ,5,5,2697,記号,一般,*,*,*,*,(・)‘ε’)σ
(・)‘ε’ν,5,5,1742,記号,一般,*,*,*,*,(・)‘ε’ν
(・)tεt),5,5,6682,記号,一般,*,*,*,*,(・)tεt)
(・)σ‘ε’)σ,5,5,3713,記号,一般,*,*,*,*,(・)σ‘ε’)σ
(tε t),5,5,7130,記号,一般,*,*,*,*,(tε t)
(σ‘ε ’)σ,5,5,1738,記号,一般,*,*,*,*,(σ‘ε ’)σ
|‘ε ’),5,5,1556,記号,一般,*,*,*,*,|‘ε ’)
|‘ε ’)ゝ”,5,5,6314,記号,一般,*,*,*,*,|‘ε ’)ゝ”
|‘ε ’)ノ,5,5,6358,記号,一般,*,*,*,*,|‘ε ’)ノ
|・)‘ε’),5,5,3816,記号,一般,*,*,*,*,|・)‘ε’)
|・)‘ε’)ゝ”,5,5,6261,記号,一般,*,*,*,*,|・)‘ε’)ゝ”
|・)‘ε’)ノ,5,5,6314,記号,一般,*,*,*,*,|・)‘ε’)ノ
c⌒っ(・)‘ε’)っφ,5,5,6057,記号,一般,*,*,*,*,c⌒っ(・)‘ε’)っφ
c⌒っ‘ε ’)っφ,5,5,6297,記号,一般,*,*,*,*,c⌒っ‘ε ’)っφ
σ(‘ε ’  ),5,5,1366,記号,一般,*,*,*,*,σ(‘ε ’  )
σ(‘ε’(・),5,5,3592,記号,一般,*,*,*,*,σ(‘ε’(・)
σσ(‘ε ’  ),5,5,2303,記号,一般,*,*,*,*,σσ(‘ε ’  )
σσ(‘ε’(・),5,5,4529,記号,一般,*,*,*,*,σσ(‘ε’(・)
ー(‘ε ’  )ー!!,5,5,2194,記号,一般,*,*,*,*,ー(‘ε ’  )ー!!
ー(‘ε ’#)ー!!,5,5,6067,記号,一般,*,*,*,*,ー(‘ε ’#)ー!!
ー(‘ε ’;)ー!!,5,5,5595,記号,一般,*,*,*,*,ー(‘ε ’;)ー!!
ー(‘ε ’lll)ー!!,5,5,5993,記号,一般,*,*,*,*,ー(‘ε ’lll)ー!!
ー(‘ε’#(・)ー!!,5,5,6057,記号,一般,*,*,*,*,ー(‘ε’#(・)ー!!
ー(‘ε’(・)ー!!,5,5,4420,記号,一般,*,*,*,*,ー(‘ε’(・)ー!!
ー(‘ε’;(・)ー!!,5,5,6057,記号,一般,*,*,*,*,ー(‘ε’;(・)ー!!
ー(‘ε’lll(・)ー!!,5,5,6099,記号,一般,*,*,*,*,ー(‘ε’lll(・)ー!!
ー(・)tεt)ー!!,5,5,6067,記号,一般,*,*,*,*,ー(・)tεt)ー!!
ー(tε t)ー!!,5,5,6297,記号,一般,*,*,*,*,ー(tε t)ー!!
ーσ(‘ε ’  )ー!!,5,5,3462,記号,一般,*,*,*,*,ーσ(‘ε ’  )ー!!
ーσ(‘ε’(・)ー!!,5,5,5688,記号,一般,*,*,*,*,ーσ(‘ε’(・)ー!!
ーヽ(‘ε ’  )ノー!!,5,5,6099,記号,一般,*,*,*,*,ーヽ(‘ε ’  )ノー!!
ーヽ(‘ε’(・)ノー!!,5,5,5993,記号,一般,*,*,*,*,ーヽ(‘ε’(・)ノー!!
(одо),5,5,2585,記号,一般,*,*,*,*,(одо)
(одо)ピカー,5,5,2465,記号,一般,*,*,*,*,(одо)ピカー
(одо)良い子のみんなはモニターから3メートル離れてみてね,5,5,5122,記号,一般,*,*,*,*,(одо)良い子のみんなはモニターから3メートル離れてみてね
|одо)ノィョゥ,5,5,6261,記号,一般,*,*,*,*,|одо)ノィョゥ
c⌒っодо)φ,5,5,6314,記号,一般,*,*,*,*,c⌒っодо)φ
キターヽ(одо  )ノー!!!!,5,5,5984,記号,一般,*,*,*,*,キターヽ(одо  )ノー!!!!
σ(одо;),5,5,6682,記号,一般,*,*,*,*,σ(одо;)
ヽ(; ́д`)ノ ,5,5,6297,記号,一般,*,*,*,*,ヽ(; ́д`)ノ 
ヽ(; ́д`)ノ ランタ タンタン♪ ,5,5,5122,記号,一般,*,*,*,*,ヽ(; ́д`)ノ ランタ タンタン♪ 
ヽ( ́д`;)ノ ランタ タン♪,5,5,5984,記号,一般,*,*,*,*,ヽ( ́д`;)ノ ランタ タン♪
|д`)・・イマノウチ ♪,5,5,5993,記号,一般,*,*,*,*,|д`)・・イマノウチ ♪
(одо),5,5,2585,記号,一般,*,*,*,*,(одо)
(одо)ピカー,5,5,2465,記号,一般,*,*,*,*,(одо)ピカー
(одо)良い子のみんなはモニターから3メートル離れてみてね,5,5,5122,記号,一般,*,*,*,*,(одо)良い子のみんなはモニターから3メートル離れてみてね
|одо)ノィョゥ,5,5,6261,記号,一般,*,*,*,*,|одо)ノィョゥ
c⌒っодо)φ,5,5,6314,記号,一般,*,*,*,*,c⌒っодо)φ
キターヽ(одо  )ノー!!!!,5,5,5984,記号,一般,*,*,*,*,キターヽ(одо  )ノー!!!!
σ(одо;),5,5,6682,記号,一般,*,*,*,*,σ(одо;)
ヽ(  одо)ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(  одо)ノ
ヽ(#одо)ノ,5,5,6314,記号,一般,*,*,*,*,ヽ(#одо)ノ
ヽ(;одо)ノ,5,5,6314,記号,一般,*,*,*,*,ヽ(;одо)ノ
ヽ(одо  )ノ,5,5,6261,記号,一般,*,*,*,*,ヽ(одо  )ノ
ヽ(одо#)ノ,5,5,6314,記号,一般,*,*,*,*,ヽ(одо#)ノ
ヽ(одо)ノ,5,5,6682,記号,一般,*,*,*,*,ヽ(одо)ノ
ヽ(одо;)ノ,5,5,6314,記号,一般,*,*,*,*,ヽ(одо;)ノ
ヽゝодоν,5,5,7130,記号,一般,*,*,*,*,ヽゝодоν
(  одо),5,5,2585,記号,一般,*,*,*,*,(  одо)
(  одо)∩,5,5,6314,記号,一般,*,*,*,*,(  одо)∩
(  одо)ノ,5,5,6314,記号,一般,*,*,*,*,(  одо)ノ
(  одо)σ,5,5,5180,記号,一般,*,*,*,*,(  одо)σ
(#одо),5,5,7130,記号,一般,*,*,*,*,(#одо)
(;одо),5,5,3334,記号,一般,*,*,*,*,(;одо)
(;одо)ゝ”,5,5,6314,記号,一般,*,*,*,*,(;одо)ゝ”
(||одо),5,5,5797,記号,一般,*,*,*,*,(||одо)
(tдt),5,5,7532,記号,一般,*,*,*,*,(tдt)
(σодо)σ,5,5,6682,記号,一般,*,*,*,*,(σодо)σ
(оεо  ),5,5,4575,記号,一般,*,*,*,*,(оεо  )
(одо  ),5,5,2585,記号,一般,*,*,*,*,(одо  )
(одо#),5,5,7130,記号,一般,*,*,*,*,(одо#)
(одо)ゝ”,5,5,6682,記号,一般,*,*,*,*,(одо)ゝ”
(одо)つ,5,5,7130,記号,一般,*,*,*,*,(одо)つ
(одо;),5,5,5707,記号,一般,*,*,*,*,(одо;)
(одоlll),5,5,6314,記号,一般,*,*,*,*,(одоlll)
|одо),5,5,4584,記号,一般,*,*,*,*,|одо)
|одо)ゝ”,5,5,6682,記号,一般,*,*,*,*,|одо)ゝ”
|одо)ノ,5,5,7130,記号,一般,*,*,*,*,|одо)ノ
c⌒っодо)っφ,5,5,6261,記号,一般,*,*,*,*,c⌒っодо)っφ
σ(одо  ),5,5,5761,記号,一般,*,*,*,*,σ(одо  )
σσ(одо  ),5,5,6261,記号,一般,*,*,*,*,σσ(одо  )
ー(tдt)ー!!,5,5,6261,記号,一般,*,*,*,*,ー(tдt)ー!!
ー(одо  )ー!!,5,5,6067,記号,一般,*,*,*,*,ー(одо  )ー!!
ー(одо#)ー!!,5,5,6297,記号,一般,*,*,*,*,ー(одо#)ー!!
ー(одо;)ー!!,5,5,6297,記号,一般,*,*,*,*,ー(одо;)ー!!
ー(одоlll)ー!!,5,5,6057,記号,一般,*,*,*,*,ー(одоlll)ー!!
ーσ(одо  )ー!!,5,5,6057,記号,一般,*,*,*,*,ーσ(одо  )ー!!
ーヽ(одо  )ノー!!,5,5,5993,記号,一般,*,*,*,*,ーヽ(одо  )ノー!!
オニーチャン(*・∀・*)エッチー!!,5,5,5122,記号,一般,*,*,*,*,オニーチャン(*・∀・*)エッチー!!
(*・∀・*) ,5,5,6314,記号,一般,*,*,*,*,(*・∀・*) 
|・∀・*)ノ ィョゥ,5,5,6067,記号,一般,*,*,*,*,|・∀・*)ノ ィョゥ
